"","SRR3396381","SRR3396382","SRR3396384","SRR3396385","SRR3396386","SRR3396387"
"YDL071C",22.8800776633235,15.1358153033256,26.6049695828961,25.5409011942382,35.5369287460702,28.2396432392682
"YDR113C",457.601553266469,415.730393664676,452.284482909235,392.308242343498,425.531941651661,424.568429390378
"YDR168W",939.227188079428,1093.81491925366,1046.14541109888,1163.64345840949,1135.35931327188,1231.83271371291
"YDR520C",289.432982441042,274.462784166971,249.896678582203,281.97154918439,293.407462980375,258.05191235883
"YDR307W",499.929696943618,522.69015514151,518.796906866475,550.661829747775,530.32032128751,511.23492071089
"YDR265W",454.169541616971,530.762589969951,464.636790215579,580.289275133091,521.208288275697,454.755634232354
"YDL076C",790.506683267826,749.727384691394,769.643762933782,621.154717043873,594.1045523702,668.987410530251
"YDL006W",372.945265912172,380.41349129025,381.97134901158,359.615888814874,379.971776592597,381.722074130798
"YDL086W",537.681825088101,618.550318729239,636.618915019301,536.358925079002,572.235673141849,594.006288825987
"YDR238C",1940.23058584983,1698.23847703313,1683.71450360329,1806.25253245652,1908.9709159748,1965.08965713253
"YDR077W",25633.6950101044,24512.9574109126,23812.3979541772,24055.4423807813,24507.7239885719,25265.7166719329
"YDR381C-A",715.002426978858,879.895396299994,783.896425210333,918.450806944805,610.506211791463,556.028837573178
"YDL023C",13.7280465979941,12.1086522426605,5.7010649106206,9.19472442992575,7.2896264094503,10.7115888148948
"YDL083C",8037.77128312553,6935.23057198379,7742.04614862278,9386.79200690642,9396.32844178144,8623.80277679171
"YDR036C",685.258326016538,612.495992607909,660.373352146887,598.678723992943,576.791689647755,578.425796004322
"YDR057W",456.457549383303,524.708263848621,479.839629977234,488.342030833834,435.555177964656,479.100154266206
"YDR513W",1945.95060526566,1949.49301106834,1899.40479272176,1563.10315308738,1378.65059468729,1687.56212874662
"YDR487C",3202.06686898212,3322.81598625674,3337.97350516836,1949.28157914426,1902.59249286653,1883.29206981879
"YDR066C",91.5203106532939,83.7515113450683,90.2668610848262,144.050682735503,123.012445659474,99.3256417381159
"YDR352W",423.281436771484,432.884317675112,456.085192849648,477.104034308369,463.802480301276,447.939168622875
"YDR278C",1.14400388316617,1.00905435355504,0.950177485103434,0,1.82240660236258,1.94756160270815
"YDR079C-A",306.593040688534,500.4909593633,407.626141109373,677.344699671197,494.783392541439,394.381224548401
"YDR204W",568.569929933588,629.649916618345,683.177611789369,533.294016935693,553.100403817042,552.133714367762
"YDL247W-A",18.3040621306588,8.07243482844032,10.4519523361378,5.10818023884764,8.20082971063159,9.73780801354077
"YDL024C",104.104353368122,115.032196305275,96.9181034805503,82.7525198693317,96.5875499252165,74.0073409029099
"tA(AGC)D",0,2.01810870711008,0.950177485103434,0,0.911203301181288,1.94756160270815
"YDR109C",427.857452304149,471.228383110203,442.7827080582,429.087140063201,457.424057193007,445.017826218813
"YDR466W",704.706392030363,709.365210549193,686.028144244679,618.089808900564,571.324469840668,596.927631230049
"YDR427W",1411.70079182706,1504.50004115056,1480.37652179115,1515.08625884221,1424.21075974635,1583.36758300173
"YDL044C",263.12089312822,248.22737097454,253.697388522617,231.911382843683,231.445638500047,229.812269119562
"YDL079C",298.585013506371,289.598599470296,288.853955471444,232.933018891452,207.754352669334,230.786049920916
"YDR193W",2.28800776633235,0,1.90035497020687,0,0,0
"YDR305C",305.449036805368,348.123751976489,303.106617747995,338.161531811714,329.855595027626,320.373883645491
"YDR377W",972.403300691247,1202.79278943761,1056.59736343502,1334.256678387,1025.10371382895,980.597266963556
"YDR219C",607.466061961238,608.459775193689,602.412525555577,483.233850594986,498.428205746165,499.549551094642
"YDR416W",340.91315718352,368.304839047589,343.01407212234,393.329878391268,417.33111194103,363.220238905071
"YDR365C",704.706392030363,519.662992080845,829.504944495298,1202.46562822473,1449.72445217943,1085.7655935098
"YDL233W",268.840912544051,276.480892874081,237.544371275858,211.478661888292,194.086303151614,223.969584311438
"YDR287W",419.849425121986,417.748502371786,358.216911883995,404.567874916733,444.667210976469,451.834291828292
"YDR448W",360.361223197345,357.205241158484,400.974898713649,350.421164384948,368.12613367724,370.036704514549
"YDR180W",144.144489278938,136.22233772993,127.32378300386,218.630114222679,205.931946066971,194.756160270815
"tF(GAA)D",0,4.03621741422016,0.950177485103434,0,2.73360990354386,2.92134240406223
"tT(AGU)D",2.28800776633235,5.0452717677752,1.90035497020687,4.08654419107811,7.2896264094503,1.94756160270815
"YDR294C",1144.00388316617,1149.31290869919,1107.9069476306,1082.9342106357,1070.66387888801,1080.89668950303
"YDR198C",191.048648488751,188.693164114792,239.444726246065,276.863368945542,296.141072883919,239.550077133103
"YDL163W",0,0,0,0,0,0
"YDL119C",183.040621306588,208.874251185893,220.441176543997,238.0411991303,227.800825295322,217.153118701959
"YDR501W",646.362193988888,560.025166223047,560.604716211026,252.344103799073,266.071363944936,269.737281975079
"YDL214C",114.400388316617,100.905435355504,99.7686359358606,46.9952581973983,77.4522806004095,69.1384368961395
"YDR264C",2173.60737801573,2416.68517676432,2129.3477441168,2228.18822018534,2361.8389566619,2336.10014244843
"YDR343C",54.9121863919763,64.5794786275225,44.6583417998614,28.6058093375468,27.3360990354386,30.1872048419764
"YDR373W",843.13086189347,899.06742901754,867.512043899435,1061.47985363254,828.283800773791,840.372831568569
"YDR354W",2050.05495863378,2002.97289180675,2057.13425524893,750.902495110603,786.368448919451,790.710010699511
"YDR246W",407.265382407158,388.48592611869,367.718686735029,365.745705101491,346.257254448889,404.119032561942
"YDR428C",256.256869829223,251.254534035205,268.900228284272,336.118259716174,314.365138907544,322.321445248199
"YDR157W",8.00802718216321,10.0905435355504,9.50177485103434,6.12981628661716,9.11203301181288,4.86890400677039
"YDR316W",355.78520766468,385.458763058025,394.323656317925,397.416422582346,375.415760086691,389.512320541631
"YDL142C",417.561417355653,471.228383110203,402.875253683856,319.772082951862,284.295429968562,305.76717162518
"YDR253C",218.504741684739,211.901414246558,200.487449356825,222.716658413757,229.623231897685,234.681173126333
"YDL112W",463.3215726823,378.39538258314,392.423301347718,578.246003037552,748.097910269837,537.527002347451
"YDR545W",2.28800776633235,0,0,1.02163604776953,0.911203301181288,2.92134240406223
"YDL187C",2.28800776633235,0,0.950177485103434,1.02163604776953,0.911203301181288,0.973780801354077
"YDL138W",485.057646462457,446.002024271327,478.889452492131,456.671313352979,461.980073698913,398.276347753818
"YDR528W",608.610065844404,568.097601051487,647.070867355439,745.794314871755,778.16761920882,753.706340248056
"YDR284C",1090.23570065736,1151.3310174063,1016.68990906067,1036.96058848607,987.744378480516,1071.15888148948
"YDR050C",42110.7829393468,45997.7427068065,43785.1286910513,44305.2904836211,42468.4522581563,48516.6808658642
"YDL010W",212.784722268908,229.055338256994,227.092418939721,168.569947881972,201.375929561065,226.8909267155
"YDL065C",593.738015363244,677.075471235431,590.060218249233,620.133080996103,636.93110752572,685.54168415327
"YDR349C",982.699335639743,949.520146695292,953.978195043848,975.662425619898,994.122801588785,930.934446094498
"YDL098C",155.5845281106,133.195174669265,130.17431545917,210.457025840523,180.418253633895,166.516517031547
"YDL234C",772.202621137167,871.822961471554,760.141988082747,726.383229964134,637.842310826902,673.856314537021
"YDR118W",224.22476110057,262.35413192431,260.348630918341,261.538828228999,259.692940836667,222.995803510084
"YDR118W-A",9.15203106532939,12.1086522426605,4.75088742551717,11.2379965254648,10.0232363129942,5.84268480812446
"YDR159W",566.281922167256,522.69015514151,591.010395734336,606.851812375099,593.193349069018,624.193493667963
"YDR111C",677.250298834375,620.568427436349,663.223884602197,667.128339193501,713.472184824948,676.777656941084
"YDR128W",431.289463953647,414.721339311121,419.978448415718,453.60640520967,539.432354299322,497.601989491933
"YDL034W",22.8800776633235,21.1901414246558,22.8042596424824,21.4543570031601,17.3128627224445,13.6329312189571
"YDR065W",141.856481512605,130.1680116086,168.181414863308,222.716658413757,195.908709753977,181.123229051858
"YDL004W",1168.02796471266,1209.85616991249,1181.07061398357,1105.41020368663,1100.733587827,1028.31252622991
"YDR024W",9.15203106532939,10.0905435355504,3.80070994041374,6.12981628661716,8.20082971063159,8.76402721218669
"YDL171C",2182.75940908106,1841.52419523795,1989.67165380659,1442.55009945057,1680.25888737829,1595.05295261798
"YDR083W",208.208706736244,161.448696568806,258.448275948134,486.298758738295,495.694595842621,370.036704514549
"YDR457W",965.53927739225,739.636841155844,674.626014423438,760.097219540528,815.526954557253,673.856314537021
"YDR014W",104.104353368122,107.968815830389,112.120943242205,127.704505971191,153.993357899638,150.936024209882
"YDR206W",843.13086189347,793.116721894261,828.554767010194,949.099888377891,1118.95765385062,960.14787013512
"YDR478W",73.2162485226351,73.6609678095179,83.6156186891022,99.0986966336441,135.769291876012,94.4567377313455
"YDR169C",573.145945466253,547.916513980386,647.070867355439,532.272380887924,528.497914685147,552.133714367762
"YDR115W",475.905615397128,580.206253294148,670.825304483024,649.760526381419,612.328618393826,591.084946421925
"YDL159W-A",5.72001941583087,5.0452717677752,11.4021298212412,1.02163604776953,5.46721980708773,5.84268480812446
"YDL232W",502.21770470995,529.753535616396,537.800456568544,629.327805426029,729.873844246212,664.118506523481
"YDL240C-A",1.14400388316617,8.07243482844032,0.950177485103434,4.08654419107811,3.64481320472515,2.92134240406223
"tE(CUC)D",0,0,0,0,0,0
"YDL152W",0,0,0,0,0,0.973780801354077
"YDR432W",1122.26780938602,1206.82900685183,1279.88907243433,1391.4682970621,1416.00993003572,1672.9554167263
"YDL022C-A",4.57601553266469,5.0452717677752,7.60141988082747,2.04327209553905,3.64481320472515,0
"YDL114W-A",0,0,0,0,0,0
"YDR410C",506.793720242615,532.780698677061,482.690162432544,665.085067097962,606.861398586738,545.317248758283
"YDR464C-A",0,0,0,0,0,0
"YDL072C",2215.93552169288,2615.46888441466,2300.37969143541,2057.57500020783,1765.00079438815,2074.15310688418
"YDR053W",13.7280465979941,16.1448696568806,22.8042596424824,17.367812812082,11.8456429153567,21.4231776297897
"YDL012C",578.865964882084,570.115709758597,586.259508308819,562.921462321009,641.487124031627,526.815413532556
"YDR482C",525.097782373274,527.735426909286,570.10649106206,487.320394786064,503.895425553252,413.856840575483
"YDL070W",1086.80368900786,987.864212130384,1136.41227218371,2297.65947143367,2281.65306615794,2216.32510388188
"YDR064W",11972.000637334,10136.9600358139,11502.8486346622,12774.5371413102,13772.8378973552,13236.602432806
"YDL135C",706.994399796695,837.515113450683,791.49784509116,868.390640604098,784.546042317089,874.455159615961
"YDL077C",424.42544065465,417.748502371786,375.320106615856,383.113517913573,460.15766709655,438.201360609335
"YDR354C-A",0,0,0,0,0,0
"YDL033C",175.032594124424,187.684109761237,169.131592348411,195.13248512398,201.375929561065,193.782379469461
"YDL031W",645.218190105722,518.65393772729,726.885776104127,1033.89568034276,1187.29790143922,978.649705360848
"YDR398W",665.810260002713,494.436633241969,762.042343052954,1117.66983625986,1180.00827502977,794.605133904927
"YDR326C",856.858908491464,882.92255936066,828.554767010194,940.926799995735,1027.83732373249,928.98688449179
"YDL052C",1558.13328887233,1646.77670500182,1555.44054311432,1407.81447382641,1383.2066111932,1507.41268049611
"YDR536W",118.976403849282,131.177065962155,127.32378300386,113.401601302418,115.722819250024,106.142107347594
"YDR397C",24.0240815464896,24.2173044853209,25.6547920977927,30.6490814330858,28.2473023366199,32.1347664446845
"YDL116W",689.834341549202,678.084525588987,665.124239572404,635.457621712646,744.453097065112,674.830095338375
"YDR028C",1671.38967330578,1727.50105328623,1521.2341536506,1425.18228663849,1509.86387005739,1548.31147415298
"YDL007W",2805.09752152346,3322.81598625674,3057.67114706285,3081.25432007289,2801.95015113246,3026.51073060847
"YDR236C",443.873506668475,605.432612133024,498.843179679303,619.111444948334,477.470529818995,504.418455101412
"YDR011W",9034.19866536327,9675.82219623927,8279.84660519132,4211.18378890599,4078.54597608745,4535.87097270729
"YDR155C",10014.6099932367,10753.4922458361,10188.7531727641,10448.271860539,10473.3707437777,11644.4708225921
"YDR414C",469.041592098131,456.092567806878,514.046019440958,502.644935502607,460.15766709655,437.227579807981
"YDR026C",499.929696943618,519.662992080845,527.348504232406,509.796387836994,593.193349069018,564.792864785365
"YDL073W",768.770609487668,725.510080206073,733.537018499851,740.686134632907,798.214091834808,739.099628227745
"tY(GUA)D",3.43201164949852,8.07243482844032,6.65124239572404,2.04327209553905,0.911203301181288,1.94756160270815
"YDL115C",485.057646462457,490.400415827749,440.882353087993,487.320394786064,453.779243988281,476.178811862144
"YDL145C",2919.49790984007,2765.81798309436,2731.76026967237,2704.27061844594,2895.80409115413,2995.34974496514
"YDR203W",2.28800776633235,0,2.8505324553103,0,0,0
"YDL104C",113.256384433451,132.18612031571,131.124492944274,127.704505971191,121.190039057111,125.617723374676
"YDL149W",276.848939726214,322.897393137613,302.156440262892,267.668644515616,242.380078114223,288.239117200807
"YDR231C",316.88907563703,388.48592611869,372.469574160546,279.92827708885,259.692940836667,259.025693160185
"YDR045C",438.153487252644,468.201220049538,444.683063028407,630.349441473798,533.965134492235,502.470893498704
"YDL075W",9744.62507680946,8248.01028595889,9046.6398356698,10408.4280546759,10905.2811085377,10153.612415719
"YDR415C",371.801262029006,399.585524007796,354.416201943581,422.957323776584,383.616589797322,394.381224548401
"YDR339C",471.329599864463,382.43159999736,487.441049858062,607.873448422869,630.552684417451,509.287359108182
"YDL213C",602.890046428573,501.500013716855,667.974772027714,783.594848639227,971.342719059253,745.916093837223
"YDR096W",836.266838594473,773.944689176715,630.91785010868,533.294016935693,574.058079744211,694.305711365457
"YDL019C",1540.97323062484,1496.42760632212,1368.25557854894,1078.84766644462,1063.37425247856,1123.7430447626
"YDL022W",5922.50810315128,5970.57460998517,5203.1719084264,5317.61562864039,5327.80570200699,6206.87882783089
"YDR413C",1.14400388316617,0,0,4.08654419107811,0.911203301181288,0
"YDR391C",782.498656085662,885.949722421325,802.899974912402,543.510377413388,551.277997214679,675.803876139729
"YDR091C",1085.6596851247,920.257570442196,1143.06351457943,1392.48993310987,1575.47050774245,1334.07969785509
"YDR240C",256.256869829223,256.29980580298,258.448275948134,279.92827708885,263.337754041392,290.186678803515
"YDL244W",21.7360737801573,8.07243482844032,22.8042596424824,39.8438058630116,32.8033188425264,29.2134240406223
"YDR179C",133.848454330442,187.684109761237,127.32378300386,354.507708576026,224.156012090597,144.119558600403
"YDL165W",466.753584331799,549.934622687497,516.896551896268,563.943098368779,449.223227482375,491.759304683809
"YDL140C",2133.56724210491,1828.40648864173,1690.36574599901,1960.51957566972,2094.85638941578,1975.80124594742
"YDR120C",800.802718216321,677.075471235431,830.455121980401,1023.67931986507,1158.13939580142,859.84844759565
"YDR003W",592.594011480078,684.138851710317,689.828854185093,516.947840171381,467.447293506001,549.2123719637
"YDR499W",355.78520766468,372.34105646181,362.967799309512,416.827507489967,388.172606303229,341.797061275281
"YDR166C",507.937724125781,544.889350919721,533.049569143026,479.147306403908,541.254760901685,547.264810360991
"YDL092W",859.146916257796,746.700221630729,924.522693005641,814.243930072313,834.66222388206,823.818557945549
"YDL041W",0,0,0,0,0,0
"YDL241W",165.880563059095,205.847088125228,133.975025399584,156.310315308738,168.572610718538,152.88358581259
"YDL082W",5730.31545077936,4535.6993192299,5231.67723297951,6152.29227966809,6551.55173549346,6000.43729794382
"YDR277C",473.617607630796,454.074459099768,432.330755722062,446.454952875283,420.975925145755,531.684317539326
"YDR291W",443.873506668475,433.893372028667,462.736435245372,388.22169815242,425.531941651661,461.572099841833
"YDR475C",631.490143507728,645.794786275225,615.715010347025,553.726737891084,514.829865167428,577.452015202968
"YDR244W",661.234244470048,686.156960417427,698.380451551024,484.255486642756,502.984222252071,512.208701512245
"YDR407C",774.490628903499,725.510080206073,740.188260895575,640.565801951494,702.537745210773,673.856314537021
"YDR382W",9074.23880127409,7372.15110707312,8518.34115395229,10016.1198123324,10996.4014386558,10090.3166636309
"YDR102C",20.5920698969911,19.1720327175458,28.505324553103,44.9519861018592,30.9809122401638,27.2658624379142
"YDL188C",1034.17951038222,1025.19922321192,974.882099716123,928.6671674225,931.249773807276,825.766119548257
"YDR405W",807.666741515318,899.06742901754,875.113463780263,865.32573246079,851.063883303323,913.406391670124
"YDR443C",237.952807698564,254.28169709587,253.697388522617,293.209545709854,259.692940836667,268.763501173725
"YDR059C",517.08975519111,591.305851183253,546.352053934474,404.567874916733,362.658913870153,398.276347753818
"YDR144C",830.546819178642,696.247503952977,707.882226402058,829.568470788856,962.23068604744,825.766119548257
"YDL157C",474.761611513962,561.034220576602,498.843179679303,891.888269702797,629.64148111627,629.062397674734
"YDL058W",625.770124091897,618.550318729239,651.821754780956,640.565801951494,645.131937236352,681.646560947854
"YDL096C",0,0,0,1.02163604776953,1.82240660236258,1.94756160270815
"YDL155W",670.386275535378,615.523155668574,590.060218249233,681.431243862275,742.63069046275,687.489245755978
"YDR147W",565.13791828409,570.115709758597,592.910750704543,559.856554177701,543.077167504048,583.294700011092
"YDL191W",5957.97222352943,5383.30497621614,5946.21070177729,6005.17668878928,6367.48866865484,6258.48921030265
"YDL128W",1685.11771990377,1553.94370447476,1561.14160802494,1772.53854288013,1587.3161506578,1684.64078634255
"YDR310C",1166.8839608295,1031.25354933325,1036.64363624785,1085.99911877901,1345.84727584476,1126.66438716667
"YDL160C-A",77.7922640552998,69.6247503952977,96.9181034805503,164.483403690894,138.502901779556,134.381750586863
"YDR127W",5226.95374218625,4607.34217833231,4249.19371338256,1930.89213028441,2206.93439546108,2158.87203660199
"YDR497C",3426.29163008269,3850.55141316603,3780.75621322656,3819.89718261026,4002.9161020894,3666.2847170981
"YDL162C",4.57601553266469,6.05432612133024,2.8505324553103,4.08654419107811,5.46721980708773,1.94756160270815
"tS(AGA)D3",0,0,0,4.08654419107811,2.73360990354386,0
"YDR201W",275.704935843048,317.852121369837,304.056795233099,357.572616719335,291.585056378012,315.504979638721
"YDR163W",362.649230963677,339.042262794493,394.323656317925,386.178426056881,292.496259679193,298.950706015702
"YDL146W",498.785693060452,497.463796302634,461.786257760269,396.394786534577,365.392523773696,476.178811862144
"YDR363W-A",1237.8122015858,1366.25959471352,1251.38374788122,1714.30528815727,1364.07134186839,1333.10591705373
"YDL221W",43.4721475603146,56.5070437990822,47.5088742551717,52.1034384362459,45.5601650590644,43.8201360609335
"YDL089W",483.913642579291,490.400415827749,466.537145185786,494.471847120451,482.026546324901,525.841632731202
"YDR385W",5776.07560610601,4781.90858149733,5196.52066603068,5690.51278607627,6935.16832529078,6037.44096839528
"YDR331W",462.177568799134,452.056350392658,492.191937283579,611.959992613947,620.529448104457,524.867851929848
"YDR196C",614.330085260235,745.691167277174,666.074417057507,933.775347661348,673.379239572972,717.676450597955
"YDR116C",569.713933816754,545.898405273276,545.401876449371,608.895084470638,570.413266539486,606.66543924359
"YDR001C",3556.70807276363,3558.93470498862,3092.82771401168,2081.07262930653,2083.92194980161,2477.29835864477
"YDL230W",499.929696943618,514.61772031307,440.882353087993,438.281864493127,426.443144952843,428.463552595794
"YDR160W",509.081728008947,510.58150289885,533.049569143026,565.986370464318,568.590859937124,541.422125552867
"YDR123C",292.86499409054,256.29980580298,247.046146126893,233.954654939222,219.59999558469,215.205557099251
"YDR322W",641.786178456223,601.396394718804,632.818205078887,628.306169378259,652.421563645802,691.384368961395
"YDR040C",4332.3427055503,4624.49610234275,4562.75228346669,1383.29520867994,1286.61906126798,1677.82432073307
"YDR025W",8014.89120546221,7094.66115984548,7771.50165066099,9192.68115783021,9577.65789871652,8722.15463772847
"YDR046C",2849.71367296694,3220.90149654769,3261.00912887499,1756.19236611582,1513.50868326212,1625.24015745995
"YDL057W",154.440524227433,180.620729286352,182.434077139859,157.331951356507,169.48381401972,184.044571455921
"YDL248W",178.464605773923,237.127773085434,227.092418939721,177.764672311898,201.375929561065,229.812269119562
"YDR008C",12.5840427148279,11.0995978891054,13.3024847914481,17.367812812082,14.5792528189006,12.659150417603
"YDR029W",88.0882990037953,94.8511092341737,100.718813420964,93.9905163947965,98.4099565275791,101.273203340824
"YDR485C",662.378248353214,623.595590497014,742.088615865782,645.673982190341,709.827371620223,650.485575304524
"YDR408C",938.083184196262,726.519134559628,845.657961742056,1015.50623148291,1167.25142881323,1065.31619668136
"YDR038C",99.5283378354571,93.8420548806187,95.9679259954468,117.488145493496,102.054769732304,97.3780801354077
"YDL204W",2307.45583234617,2538.78075354448,2331.73554844383,1761.30054635466,1334.00163292941,1543.44257014621
"YDR019C",1134.85185210084,909.157972553091,873.213108810056,1483.41554136135,2076.63232339216,1715.80177198588
"YDR477W",1490.63705976552,1520.64491080744,1388.20930573612,1249.46088642213,1155.40578589787,1332.13213625238
"YDR254W",378.665285328003,413.712284957566,357.266734398891,371.875521388108,353.54688085834,374.90560852132
"YDR514C",208.208706736244,216.946686014333,252.747211037513,303.42590618755,328.944391726445,267.789720372371
"YDR296W",598.314030895909,645.794786275225,608.113590466198,698.799056674357,706.182558415498,656.328260112648
"YDL216C",224.22476110057,208.874251185893,196.686739416411,175.721400216359,205.02074276579,169.437859435609
"YDL100C",1985.99074117648,2078.65196832338,1970.66810410452,1987.08211291173,2135.86053796894,2194.90192625209
"YDL068W",10.2960349484956,6.05432612133024,11.4021298212412,3.06490814330858,4.55601650590644,5.84268480812446
"YDL026W",0,2.01810870711008,3.80070994041374,0,0,0.973780801354077
"YDL124W",3802.66890764436,4356.08764429711,3493.80261272533,3361.18259716174,3081.68956459512,3948.68114949078
"YDL227C",1055.91558416238,974.746505534168,1005.28777923943,1384.31684472771,1672.96926096884,1226.96380970614
"YDL111C",458.745557149635,447.011078624882,449.433950453924,583.3541832764,569.502063238305,494.680647087871
"YDR324C",517.08975519111,454.074459099768,566.305781121647,847.957919648708,946.740229927358,750.784997843993
"YDL170W",1902.47845770535,1684.11171608336,1980.16987895556,444.411680779744,428.265551555205,513.182482313599
"YDR317W",128.128434914611,107.968815830389,130.17431545917,137.920866448886,143.970121586644,132.434188984154
"YDR436W",629.202135741395,651.849112396555,567.25595860675,526.142564601307,482.937749626083,561.871522381302
"YDR208W",939.227188079428,895.03121160332,834.255831920815,795.854481212462,874.755169134036,855.953324390234
"YDR386W",289.432982441042,302.716306066512,298.355730322478,275.841732897772,270.627380450843,301.872048419764
"YDR504C",165.880563059095,137.231392083485,140.626267795308,238.0411991303,192.263896549252,145.093339401757
"YDL220C",155.5845281106,133.195174669265,149.177865161239,160.396859499816,177.684643730351,162.621393826131
"YDR396W",21.7360737801573,30.2716306066512,32.3060344935168,42.9087140063201,39.1817419507954,29.2134240406223
"YDR258C",5753.19552844268,5952.41163162118,5254.48149262199,2547.9603031372,2481.20658911665,2914.52593845275
"YDR176W",914.059102649772,840.542276511348,929.273580431158,830.590106836626,880.222388941124,913.406391670124
"YDL099W",1017.01945213473,1027.21733191903,1106.9567701455,983.835514002055,1031.48213693722,1136.40219518021
"YDR380W",461.033564915968,396.558360947131,379.12081655627,318.750446904092,332.58920493117,379.77451252809
"YDL110C",1352.21258990242,1461.1107039477,1299.8427996215,1143.2107374541,1028.74852703367,1114.00523674906
"YDR148C",1551.26926557333,1616.50507439517,1529.78575101653,1461.96118435819,1352.22569895303,1559.02306296788
"YDL201W",342.057161066686,208.874251185893,363.917976794615,471.995854069522,536.698744395779,454.755634232354
"YDL107W",213.928726152074,230.064392610549,260.348630918341,247.235923560226,301.608292691006,269.737281975079
"YDR515W",275.704935843048,303.725360420067,307.857505173513,374.940429531416,297.963479486281,327.19034925497
"YDR133C",21371.1365414273,19900.5699608125,19521.3964314501,10090.6992438196,9614.10603076377,10884.9217975359
"YDR378C",1029.60349484956,1417.72136674483,1102.20588271998,1476.26408902697,1143.56014298252,1103.29364793417
"YDR473C",379.80928921117,343.078480208713,318.30945750965,353.486072528256,312.542732305182,319.400102844137
"YDR403W",73.2162485226351,72.6519134559628,78.864731263585,107.2717850158,77.4522806004095,90.5616145259292
"YDR268W",215.072730035241,234.100610024769,212.839756663169,263.582100324538,251.492111126035,286.291555598099
"YDR409W",464.465576565466,415.730393664676,454.184837879441,437.260228445358,437.377584567018,381.722074130798
"YDR173C",297.441009623205,288.589545116741,244.195613671583,271.755188706694,301.608292691006,326.216568453616
"YDR187C",16.0160543643264,23.2082501317659,24.7046146126893,18.3894488598515,11.8456429153567,14.6067120203112
"YDR389W",661.234244470048,565.070437990822,565.355603636543,602.765268184021,680.668865982422,673.856314537021
"YDR417C",2.28800776633235,2.01810870711008,0.950177485103434,4.08654419107811,3.64481320472515,2.92134240406223
"YDR165W",394.68133969233,346.105643269379,433.280933207166,607.873448422869,664.267206561159,496.628208690579
"YDL113C",811.098753164817,914.203244320866,793.398200061367,627.28453333049,625.085464610363,645.616671297753
"YDR426C",1.14400388316617,0,0.950177485103434,1.02163604776953,0,0
"YDR521W",0,2.01810870711008,0,3.06490814330858,0,0.973780801354077
"YDR086C",2370.37604592031,2291.56243692349,2338.38679083955,2226.1449480898,2213.31281856935,2258.1976783401
"YDL021W",566.281922167256,639.740460153895,633.76838256399,561.89982627324,506.629035456796,564.792864785365
"YDR023W",3944.52538915697,3618.46891184837,4041.1048441449,3839.30826751788,4269.89866933552,3929.2055334637
"YDR394W",1792.65408492139,1884.91353244081,1726.47249043294,2031.01246296582,1910.79332257716,2157.89825580064
"YDR320C-A",435.865479486312,628.64086226479,446.583417998614,1050.24185710707,667.000816464703,447.939168622875
"YDR003W-A",191.048648488751,229.055338256994,220.441176543997,178.786308359667,161.282984309088,190.861037065399
"YDR183W",185.32862907292,166.493968336582,192.886029475997,223.738294461526,202.287132862246,241.497638735811
"YDR245W",1219.50813945514,1330.9426923391,1378.70753088508,1579.44932985169,1463.39250169715,1442.16936680539
"YDR431W",0,0,0,1.02163604776953,0,0
"YDL154W",145.288493162104,128.14990290149,122.572895578343,124.639597827882,160.371781007907,135.355531388217
"YDL184C",11552.151212212,14999.5929655957,13346.1929557628,24228.0988728543,18614.0610365314,16764.6102761118
"YDR153C",783.642659968829,696.247503952977,674.626014423438,692.669240387739,724.406624439124,638.800205688275
"YDR014W-A",16.0160543643264,3.02716306066512,10.4519523361378,12.2596325732343,5.46721980708773,9.73780801354077
"YDR434W",688.690337666036,718.446699731188,686.028144244679,948.078252330121,910.292097880107,936.777130902622
"YDL002C",503.361708593116,533.789753030616,506.44459956013,554.748373938853,498.428205746165,514.156263114953
"YDR225W",4979.84890342235,4993.80999574389,4453.48187267979,6121.64319823501,6527.86044966275,5655.71889426448
"YDR418W",3548.70004558147,3270.34515987188,3401.63539667029,3813.76736632365,4092.21402560516,3640.96641626289
"YDR224C",7065.36798243429,7481.12897725706,7101.62652366307,7735.82815371086,7953.89361601146,7455.26581516681
"YDR502C",772.202621137167,956.583527170177,842.807429286746,1686.72111486749,1778.66884390587,1418.79862757289
"YDR447C",7465.76934154245,8160.2225571996,8083.15986577491,14314.1426652988,10774.0678331675,9244.10114725425
"YDL039C",72.0722446394689,45.4074459099768,69.3629564125507,86.8390640604098,86.5643136122223,74.0073409029099
"YDL225W",825.970803645977,779.999015298045,797.198910001781,737.621226489599,867.465542724586,861.796009198358
"YDR259C",98.3843339522909,91.8239461735086,96.9181034805503,78.6659756782536,83.8307037086785,81.7975873137425
"YDR495C",458.745557149635,428.848100260892,466.537145185786,359.615888814874,410.04148553158,429.437333397148
"YDL151C",2.28800776633235,1.00905435355504,3.80070994041374,4.08654419107811,2.73360990354386,6.81646560947854
"YDR357C",343.201164949852,413.712284957566,321.159989964961,728.426502059673,469.269700108363,383.669635733506
"YDR370C",440.441495018977,442.974861210662,457.035370334752,525.120928553537,461.068870397732,454.755634232354
"YDR298C",1216.07612780564,1278.47186595423,1433.81782502108,1054.32840129815,1165.42902221087,1269.81016496572
"YDR276C",4029.18167651126,4205.7385456174,3595.47160363139,3593.09398000543,3376.00823087667,3693.55057953601
