"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YOR302W",392.540536948605,2.30300769952082,0.127611561825161,18.0470144443192,8.32720488187238e-73,2.67697723255139e-70
"YOR286W",835.815230772848,0.0827858398462689,0.0985972718525229,0.839636211944039,0.401112389144466,0.57485002399572
"YOR046C",1494.61383541273,-0.133454046709048,0.0991882974321623,-1.34546161355699,0.17847620961338,0.325121589119751
"tG(CCC)O",8.84212071527982,-0.424652641574823,0.614713762193289,-0.69081362366066,0.489682672929042,0.657503136128949
"YOR388C",5.94109731684681,0.25584810872748,0.730868047060464,0.350060602261237,0.726293217304068,NA
"YOR228C",315.658415677622,0.67152386820687,0.134386451367808,4.99696108775837,5.82408148161786e-07,6.57550641214822e-06
"YOL112W",574.518311452379,-0.266883280954469,0.103796623770412,-2.57121350637367,0.0101342827022486,0.0346004464758717
"YOR141C",675.886438919841,0.0416476726062487,0.100278228226915,0.415321185292646,0.677906794490241,0.805418148365375
"YOL131W",9.63799668342365,-0.108488669065712,0.579366942068897,-0.187253813064141,0.85146163421716,0.916427781814699
"YOR049C",716.183381368531,0.361081814947609,0.129384479848057,2.79076605920314,0.00525834632329454,0.0202637093644688
"YOL143C",1272.18755536748,0.115415984875842,0.0820801570733381,1.40613747574483,0.159683306022961,0.298453376128594
"YOR172W",460.748627247965,0.168866952545621,0.127529061558285,1.32414486927314,0.185454936327213,0.333484165849376
"YOR149C",334.524355664187,-0.270065127884831,0.121685838859645,-2.21936365328697,0.0264619943235481,0.0757403286449072
"YOL164W",534.270376911904,0.390549314758994,0.111285240910928,3.50944394388817,0.000449044702586204,0.00247989606093719
"YOR011W",302.82972001985,0.00834459276685355,0.164462560055871,0.0507385557175975,0.959533853181683,0.978645287966893
"YOR071C",385.048471601882,-0.33408989930291,0.12105734695925,-2.75976557965846,0.00578428507216825,0.0218493588254815
"YOR022C",248.656979894094,-0.118973373554239,0.140051752505024,-0.84949578585224,0.395605474138721,0.569761432690239
"YOR125C",553.568650330584,0.225635788860824,0.106127770836229,2.12607677597425,0.0334968673199374,0.09093282915119
"YOL141W",48.2163588101403,-1.13214111348998,0.291512208983762,-3.88368335390388,0.00010288587974168,0.000681591055815813
"YOR101W",669.741782089243,-0.592071453723845,0.135858958792281,-4.35798609813492,1.31264719418819e-05,0.000109981468615932
"YOR263C",6.78959472453676,-0.128707845733587,0.675589654196987,-0.190511866092104,0.848908045669242,NA
"YOR383C",2922.86929305794,1.19912006123592,0.277319837093347,4.32396064343673,1.53252648067512e-05,0.000126324854844314
"YOR056C",597.963916263506,-0.827252262970522,0.151944663007831,-5.44443119353187,5.19711878900484e-08,7.36519757847831e-07
"YOL075C",215.818222964221,-0.3505471828003,0.141124496134392,-2.48395701952748,0.0129931489255549,0.0425991162841058
"YOR073W-A",0.824874273406311,-0.43020430066985,1.96695015909042,-0.21871642180745,0.826870955933814,NA
"YOR246C",1358.87546621356,-0.16370001463181,0.0969658171260195,-1.68822394822973,0.0913682477527445,0.198887119484591
"YOR042W",1096.66938591921,0.285104298652187,0.0930345420002918,3.06449940551428,0.00218034607722699,0.00967845482536516
"YOR236W",333.319093427172,-0.226793892010692,0.120016412529925,-1.8896906450536,0.058799345983073,0.141396222545122
"YOR183W",4.42168978590109,0.122433044218309,0.853977335626825,0.143368025251445,0.88599953422426,NA
"YOR176W",1027.80836131524,0.0713904534559311,0.089770759134974,0.795252865675254,0.426466425477372,0.600787015990451
"YOR238W",308.727513545694,-0.0566607800693106,0.128430827325279,-0.441177412380945,0.659084564183876,0.792146500990774
"YOR367W",711.255929068306,0.249064031353005,0.094583285890852,2.63327742324814,0.00845652422661807,0.0299434492615554
"YOR297C",251.382954074492,-0.19223520375839,0.136736106218125,-1.40588472990251,0.159758356389897,0.298502306769499
"YOR310C",1843.75983217808,-0.628747646501788,0.130246761974806,-4.82735721770502,1.38356817826637e-06,1.42509855528685e-05
"YOR063W",30550.6969449775,-0.265888484226922,0.093028884934146,-2.85812825140429,0.00426148114118925,0.0170682798756616
"YOR189W",523.159487910136,0.00945215979059539,0.103398870225839,0.0914145364446479,0.92716321169885,0.960663765403999
"YOL129W",2331.8405886376,0.233051526572108,0.107077053407924,2.17648430877405,0.0295190657245324,0.0825560684274009
"YOR280C",344.616722548655,-0.140882963290736,0.122024729596727,-1.15454435962557,0.24827706300937,0.412197961636649
"YOR037W",308.345412895473,-0.223440269327148,0.119784046352442,-1.86535917036663,0.0621310763863137,0.147434582194096
"YOR090C",852.280954445185,0.187560498011926,0.0939245083954165,1.99692818430635,0.0458329849817291,0.116297085919171
"YOR313C",143.269388906977,-0.0809693011416966,0.177227243438414,-0.45686712477607,0.647766554937106,0.784719975715161
"YOL032W",408.663515298317,0.321593350311328,0.132442111507595,2.42818048316065,0.015174789594003,0.0481744359876146
"YOR158W",827.453953374032,-0.127040595592174,0.0921755242919771,-1.37824652008224,0.168127188752567,0.310529443272053
"YOR162C",451.229358374691,-0.13542591715351,0.113650357962428,-1.19160132516504,0.233417605165689,0.394279516690273
"YOL092W",1032.71115682606,-0.0797711388923072,0.110338111610797,-0.722969948712638,0.469698347050762,0.639860538659909
"YOL061W",1376.66486714034,-0.310865055995767,0.100038373761828,-3.1074581113831,0.00188703725953618,0.00851428873884103
"YOR232W",1817.54723739553,-0.147783782401726,0.0854235236349489,-1.73001271913424,0.0836280027849312,0.185610407343881
"YOR219C",889.620424776416,0.114189455188869,0.0951009966323269,1.20071775514973,0.229860704398106,0.389672268238588
"YOR182C",4727.68678213052,-0.227180697110175,0.0950698913275781,-2.38961772163374,0.0168659177201267,0.0524259671422565
"YOL099C",6.26840227910648,-0.690869799162376,0.696267936902367,-0.992247039603737,0.321077031077351,NA
"YOR294W",482.572278007067,-0.754741034083408,0.183278054213127,-4.11801094966749,3.82156542570475e-05,0.000280891956921837
"YOR288C",500.038190448874,0.298498097534934,0.105835826937754,2.8203880119961,0.00479656123568601,0.0187803820689552
"YOR110W",567.014762110381,0.0581181689897393,0.113491159539212,0.512094239108191,0.608585056209781,0.75461581878387
"YOR040W",374.426807795849,0.104018622002357,0.12184584627892,0.853690340532791,0.393276587647137,0.568109742842203
"YOL083W",406.628048513778,0.407474797806047,0.108381575620493,3.75963161149136,0.00017016374072706,0.00105949044685105
"YOL136C",724.651356476377,-0.258749891251458,0.132256734797728,-1.95642128657711,0.0504155466086897,0.125637763641728
"YOL130W",866.474368148268,-0.52841228421035,0.10746061333038,-4.91726473387775,8.77618320822025e-07,9.42090106077492e-06
"YOL021C",888.401983935151,-0.244023432772077,0.0977801251927671,-2.49563428448267,0.0125732155555332,0.0413332619016131
"YOR282W",0.332569474853934,-1.79975956207555,3.03111985855841,-0.593760605339937,0.552672241251473,NA
"YOL077W-A",531.883556561272,0.185403742063276,0.138548904212844,1.33818266637787,0.180836898128935,0.328149665410438
"YOR319W",224.505459882561,-0.433830102841815,0.172155779635698,-2.51998569992742,0.0117359602065596,0.0390726039337965
"YOR030W",350.763672503845,0.233724780686839,0.117089268687311,1.99612469449276,0.045920351692251,0.116382368521273
"YOR291W",884.158170471316,0.293941594276915,0.096761729609474,3.03778772313444,0.00238321771046162,0.0104724415651076
"YOL077C",882.467617469709,-0.697135400008656,0.149002377041644,-4.67868643339707,2.88718581407943e-06,2.76843500037632e-05
"YOR390W",83.6850455736711,-0.0708526809399496,0.203909484898684,-0.347471236932181,0.728237323569086,0.841641167901604
"YOL052C-A",3369.81590073632,1.25345574286055,0.102754177557096,12.198586691661,3.16265612296094e-34,2.92689448470386e-32
"YOR123C",1339.33505618366,-0.180829873648922,0.0827825996413336,-2.18439472102098,0.0289332558015989,0.0811779175177613
"YOR013W",76.5858937939779,0.223604464837444,0.219251292404232,1.01985471732219,0.307797368180706,0.479811371231517
"YOR249C",306.892713389402,-0.0943881987517725,0.122642940707711,-0.769617869623034,0.441526601762694,0.61417546881497
"YOR362C",2467.25492526641,-0.0327188126930151,0.0922438152424432,-0.354699256606209,0.722814907918083,0.838092316741966
"YOL058W",4357.37230483823,3.18098896663209,0.136652885277243,23.2778763520321,7.42843809828796e-120,1.51242999681143e-116
"YOR143C",330.943808754755,-0.226066375929139,0.148625477273988,-1.52104726642788,0.12824797635798,0.256244239317809
"YOR347C",441.822024731623,-0.00158331243552201,0.133227773038763,-0.0118842520550227,0.990517961969113,0.99458880679062
"YOL157C",128.479578121995,-0.202391894116233,0.193674859571102,-1.04500860134575,0.296018994182541,0.466963847228037
"YOL057W",1316.57476490924,0.251828979887908,0.0835684140921035,3.01344691799893,0.00258298223479533,0.0112131169084079
"YOR321W",592.938824241033,-0.0823771190244553,0.0979666982674952,-0.840868585767043,0.400421558913416,0.574469426151929
"YOR015W",216.76592708264,0.147571474708381,0.153276414716613,0.962780053155734,0.335657912870491,0.510507602543068
"YOR111W",256.753797715812,-0.300203070616517,0.136571584253414,-2.19813713268112,0.027939335074489,0.0788601934542417
"YOL008W",220.18254493864,-0.282191231900054,0.146258950918269,-1.92939461228425,0.0536818920613123,0.131994756513955
"YOR279C",197.862939958618,-0.0118420523839571,0.146937346787,-0.0805925290125411,0.935766007863083,0.965319840572152
"YOR394C-A",4.6388488934294,1.61496784140864,0.895714320981669,1.80299432930657,0.0713891052598885,NA
"YOR180C",285.356664014289,0.128531642613219,0.125219437956166,1.02645120207465,0.304678953876824,0.476441129103851
"YOL055C",393.956991949526,-0.170435687970378,0.112092543307533,-1.52049086354278,0.128387653277095,0.256385934138525
"snR5",23.6720537715654,0.0682719968924101,0.378122209525036,0.180555373825218,0.856716586590326,0.919006833665914
"YOL139C",4190.35575701983,-0.142297369071497,0.0838191326542856,-1.69767169577388,0.0895697427217036,0.195739530785032
"YOR287C",211.72483277736,-1.01009735174668,0.214596634680896,-4.70695802498808,2.51440655878991e-06,2.43777702556965e-05
"YOR198C",3041.08590452794,-0.0587916345907339,0.075975519449125,-0.773823397549814,0.439035234119248,0.611545543899742
"YOR053W",1.80295740990226,0.35759461690235,1.36135144580789,0.262676194309353,0.792800166807401,NA
"YOL054W",259.975408444641,-0.240798334804685,0.131469568535532,-1.83158990697991,0.0670125416590006,0.156643598886017
"YOR012W",68.5707750047707,0.139047433248328,0.219910166309435,0.632291974408655,0.527196106839669,0.693846016113593
"YOL118C",122.847996399728,1.39338041540475,0.197183838764311,7.06640272416149,1.59001539437086e-12,4.47549033586047e-11
"YOR034C",362.190584043996,-0.193091616031202,0.123949781686828,-1.55782134831885,0.119275603857006,0.242683340559157
"YOR374W",3717.74309164131,0.47962378262145,0.0943239614972865,5.08485622325402,3.67904657131886e-07,4.31317014541566e-06
"YOR018W",611.422175404094,0.347516315817423,0.104290296098513,3.33220183294099,0.000861617434405728,0.00437469600112235
"YOL084W",505.283898165066,0.6777438915827,0.111090566447778,6.10082307845012,1.05523658338316e-09,2.09947395807958e-08
"YOR314W",35.4625691681668,0.0245327504050146,0.311942015162105,0.0786452263965334,0.937314813455966,0.966101734827716
"YOR050C",52.8684445302469,-0.864886071027904,0.255368881713917,-3.3868107391284,0.000707101493093841,0.00368513303738667
"YOR391C",4.89477328994661,-0.909640920452076,0.830755337517169,-1.09495645633848,0.273535713495418,NA
"YOR327C",1057.38604238607,-0.0855675906399932,0.0844279018014052,-1.01349895963622,0.310821892808483,0.483422092589934
"YOR352W",333.04466125873,-0.0519452678902518,0.122751894448975,-0.423172840821973,0.672169160628146,0.801563692525715
"YOR348C",1216.30804326897,2.01258638560821,0.151382670021894,13.2946947316832,2.48485282743676e-40,2.61680708103167e-38
"YOL115W",665.224041105578,-0.0949562937964255,0.0988242552263247,-0.9608602015665,0.336622463980284,0.511210842862152
"YOR066W",741.684526000744,0.176846078712352,0.103343619609442,1.71124331991362,0.087036204776505,0.191160423867275
"YOR072W-A",9.20079001830879,-0.113911027573274,0.57650127183984,-0.197590245047924,0.843365667657323,0.910924402838361
"YOL096C",410.264709402655,0.186117862414672,0.110096859197762,1.69049202466672,0.0909338627655332,0.198224137677329
"tM(CAU)O2",2.20601460947727,0.349566230808096,1.18607838876501,0.294724391000899,0.768204429038375,NA
"YOR020C",3375.56545059442,-0.0411550640609888,0.0766675728766575,-0.536798838371979,0.5914065741559,0.744806464936956
"YOR133W",3212.28771834481,-0.0887938636799994,0.0974051504410594,-0.91159310650343,0.361982952580698,0.53751278233867
"YOR356W",931.569397462759,-0.00186707232426513,0.0892701441256925,-0.0209148572857269,0.98331357481651,0.99208445903192
"YOR208W",433.232769678238,0.34133977657499,0.12037591219549,2.83561528506348,0.0045737504383709,0.0180604513213797
"YOR357C",653.671072916367,0.0171483898682506,0.101637467608735,0.168721144590746,0.866015986238143,0.925307650519356
"YOR277C",2.68488499360872,0.0881501370602607,1.03723608527315,0.0849856057958562,0.932272834216594,NA
"YOR276W",713.020349346834,-0.203952426215996,0.114250660805435,-1.78513126119524,0.0742400283563938,0.169517044187235
"YOR247W",1508.81447663111,-0.369347968736292,0.0955110780680553,-3.86706941443083,0.000110151082142112,0.000721117695309772
"snR50",10.3536301680713,-0.799646184654407,0.55898751074684,-1.43052603015411,0.152566100408137,0.289042723726087
"YOL047C",204.896289598847,0.267037360488385,0.155589749732962,1.7162914713,0.0861087085239191,0.18981665450563
"YOR221C",472.178122631141,0.492140707665614,0.103835631931469,4.73961296821908,2.14126827743788e-06,2.12319263613483e-05
"YOR344C",1030.98067623462,-0.346757566443716,0.102007659373801,-3.39932872268976,0.000675514742068917,0.0035416687077742
"YOR269W",235.378023952979,0.278261932743657,0.139173677570092,1.99938621729325,0.0455665820319251,0.11577399461356
"YOR152C",609.676256617417,0.215194655779826,0.099738512595758,2.15758837964643,0.0309598489657093,0.085924732555722
"YOR103C",42.0123384404794,-0.44422062372932,0.27580201998819,-1.61065036343223,0.107255950076772,0.225204311814687
"YOR377W",436.194383984103,0.346157130558298,0.126485476316583,2.73673421359377,0.00620524053127302,0.0231672427659019
"YOR129C",297.55426540911,0.14332725962872,0.125769332954677,1.13960419652039,0.254451236225428,0.419937355002678
"YOL038C-A",127.02501866116,-0.132549766564699,0.268154077413763,-0.494304497783839,0.621091149124532,0.764201747945721
"YOR156C",255.482304439246,0.000896464199987305,0.132971971625375,0.00674175308547682,0.994620900048173,0.996742322804633
"YOR329C",889.498086403293,0.159148882689901,0.0903208313459456,1.76203961277029,0.0780626048753865,0.176464245217935
"YOR351C",44.315828863379,-0.0267352631771316,0.265750301905627,-0.100602945642658,0.919865658287918,0.956347138863422
"YOL040C",12684.968434389,-0.260512683074668,0.0871607929466934,-2.98887463350631,0.00280006995510841,0.0119851627791186
"YOL159C-A",203.022581312997,-0.190309022828526,0.156782098696233,-1.21384408303688,0.224807268949357,0.382805352311869
"YOR051C",1355.41794694813,-0.313121626596575,0.0928472585970479,-3.37243803778317,0.000745058487455397,0.00386317253088079
"YOR003W",336.470041049973,0.281304880373587,0.119599283735572,2.35206158086646,0.018669683811303,0.0566489958864573
"YOR064C",276.349899887193,0.292674802720668,0.127447783060209,2.29642913900199,0.0216513564769767,0.0639489774474728
"YOR073W",411.137886030954,0.109150670320817,0.11238867085479,0.971189262144084,0.331454040029454,0.50676377384228
"YOR201C",733.837383580085,0.692946104336212,0.105738716763376,6.55338106558355,5.62487352420087e-11,1.31132547655797e-09
"YOR065W",1435.10604374803,0.275828059901781,0.0956894337661167,2.88253414244208,0.00394490381745935,0.0160209258756926
"YOR186W",29.1382923978321,1.6625278402382,0.375467111636254,4.42789205422824,9.5158501303029e-06,8.23269300225072e-05
"YOR045W",1129.28435880329,-0.230748778025018,0.0935102762297161,-2.46763016139706,0.0136010763073544,0.0441890287687876
"YOL018C",579.888580670602,0.271544864363431,0.109447098313946,2.48106042596499,0.0130992164977898,0.042808996451846
"YOL133W",318.838055836241,0.323646531766038,0.121818637030324,2.65678995969618,0.00788885768537967,0.0282776659285792
"YOR087W",753.823054622976,0.20637885711264,0.0979040561965475,2.10797044709081,0.0350335458068648,0.094218670404917
"YOL028C",301.03090881522,0.0662830024136311,0.142048875772647,0.466621098217763,0.640770989421055,0.779974603748556
"YOL086C",75074.9675913536,0.00516242601741855,0.0639909792064991,0.0806742775533937,0.935700993661305,0.965319840572152
"YOL108C",311.970621952377,0.0495233376627723,0.1237627402752,0.400147391312213,0.689047960341375,0.812491301499058
"YOL023W",408.757903599527,-0.134756555352458,0.127313150965536,-1.05846532216406,0.289843352457411,0.459892793585135
"YOR011W-A",9.11653341892337,-0.975687834776339,0.614383100428455,-1.58807726660437,0.112268868214521,0.232305079946866
"YOR165W",1127.71264063916,-0.100595226462519,0.0843587327277518,-1.19246962596234,0.233077153702959,0.393922317326418
"YOL068C",1090.12342762948,0.0731999498685935,0.085126738956655,0.85989373921472,0.389847620002757,0.564129178625169
"YOR138C",860.456889801984,0.163963180844739,0.0936295331054117,1.7511908412503,0.0799130425597198,0.179451788218665
"YOR016C",598.323460415664,-0.0735893990373748,0.0969246914183775,-0.759243057269325,0.447707173591227,0.620230305351603
"YOL121C",7311.86550473406,-0.221621905403429,0.0847251366210999,-2.61577513170083,0.00890251657959183,0.0311792266445796
"YOL126C",823.228696953768,-0.0598917895378694,0.0962218968166106,-0.622434097843833,0.533656465195347,0.698729622596609
"YOR235W",6.38602072647054,0.170877619984623,0.741246342836338,0.230527437519313,0.817681945487068,NA
"YOR080W",313.827882115721,-0.00711582081502527,0.121738834235001,-0.0584515274829156,0.953388971902055,0.975095116493108
"YOR169C",3.55279773897836,0.557437839862309,1.00427531730642,0.555064761879662,0.578850364402742,NA
"YOR028C",593.087561879175,1.10389587935129,0.180345380015649,6.12101002673591,9.29840523335964e-10,1.87441119357626e-08
"YOR225W",47.8851479522893,-0.210413768130578,0.2609000035718,-0.806492009390381,0.419959213551029,0.594050689293582
"YOR108C-A",0,NA,NA,NA,NA,NA
"YOR109W",859.679602128694,-0.00316756703974757,0.0975353082317961,-0.0324761063164914,0.97409237037373,0.986365417480561
"YOL093W",342.292725053304,-0.373657851289966,0.130035289328354,-2.87351113086262,0.00405936773468564,0.0164094097441826
"YOR147W",510.007148872581,0.0678367971994889,0.10336164084415,0.656305343505279,0.5116276801279,0.679943835992431
"YOR218C",7.76363042199877,0.626777283237582,0.647921366966137,0.967366281146798,0.333360960068074,0.50814327642317
"YOR254C",1737.33359003917,-0.33141776415315,0.0802153760007067,-4.13159896115466,3.60248536414439e-05,0.000268014380075444
"YOL080C",93.8580107058151,-0.974571271175391,0.230327507992453,-4.23124132966056,2.32405156297235e-05,0.000182693783096977
"YOR161W-B",0,NA,NA,NA,NA,NA
"tY(GUA)O",0.360939988489283,0.0916488222394517,3.00108136128774,0.0305385996599992,0.975637509649319,NA
"YOR136W",1158.09293271549,0.258805556170303,0.104974642025493,2.46541022838118,0.0136856464310739,0.0443929518858201
"tR(ACG)O",0.32863558881216,0.0916483496234683,3.09172923348285,0.0296430711431433,0.976351714588196,NA
"YOR192C-C",40.2056349728779,0.491277090917767,0.301771812743898,1.62797541112528,0.103530099683966,0.219129546818327
"YOR205C",466.945077445981,0.015526085623988,0.116505166064652,0.13326521173638,0.893983639169499,0.941103457373032
"YOR200W",0,NA,NA,NA,NA,NA
"YOR305W",366.727051912692,-0.536611755523688,0.1292446801012,-4.15190594385404,3.29717777175301e-05,0.000249247052349844
"YOR195W",445.393835825363,-0.280462562133361,0.113439448170438,-2.47235478183901,0.0134226234443375,0.0437022302761267
"YOL123W",3055.62759302763,0.51776040388459,0.121723288522174,4.25358540810595,2.10374645889778e-05,0.000167313585559214
"YOR097C",451.338946468981,-0.0239658405274252,0.11719543542428,-0.204494658351344,0.837966965820996,0.908628361778317
"YOL083C-A",0,NA,NA,NA,NA,NA
"YOL086W-A",355.150707918194,0.2140148968212,0.131596309400529,1.62629862338935,0.103886144490517,0.219638826773305
"YOR337W",414.211896608463,0.663987853210158,0.149132502625891,4.45233494723692,8.49415279468744e-06,7.45435133188949e-05
"YOL100W",567.928328651355,0.123595256552844,0.110353045612939,1.11999859964311,0.262714358831623,0.429168040583995
"YOR289W",645.987765570349,-0.301438210884461,0.333432677526189,-0.904045197731963,0.365971435605779,0.541280953466324
"YOR255W",1.86787849228595,-0.721729312369733,1.36728872538641,-0.527854358022126,0.597600425468911,NA
"YOR304W",741.434645338784,-0.430855316357073,0.0974809404722822,-4.41989289669997,9.87498307031094e-06,8.48080457765258e-05
"YOL163W",39.4149357845661,-0.0243413562537968,0.28334499810479,-0.0859071323531695,0.931540241676444,0.962857439568852
"YOR077W",175.981496236894,-0.0029098815739842,0.147838468084055,-0.0196828444700182,0.984296376259475,0.992256521900128
"YOR074C",586.257368218173,-0.0933695062679216,0.0972264303262399,-0.960330498143597,0.336888905346144,0.51148830073434
"YOR117W",2065.9291536124,-0.0275345375851249,0.0808731604016518,-0.340465705165673,0.733505845102203,0.844534156811358
"YOR055W",26.9521444756952,0.582917130144702,0.340381581151567,1.71254016792741,0.0867971687914326,0.190884832707894
"YOL166W-A",0,NA,NA,NA,NA,NA
"YOL066C",656.267065959001,0.0251879305344492,0.101618201842106,0.247868296012422,0.804236310666717,0.887614824172338
"YOR396W",1.99055390809885,-1.46859936294373,1.36111287633505,-1.0789695612153,0.28060129711988,NA
"YOR161C-C",18.5545090538957,-0.307141024348671,0.421027384411837,-0.729503675343442,0.465693620394627,0.637484678030117
"tV(AAC)O",22.4388980171404,0.523136352872143,0.425325758930242,1.22996630673841,0.218709722256675,0.374720612494746
"YOR151C",2261.74235636089,-0.0909057210259167,0.086270176751887,-1.05373287094753,0.29200523502242,0.462663547475211
"YOR187W",3713.58338062462,0.127048716113239,0.0910937372506601,1.39470308220688,0.163105395063333,0.304012130926713
"YOL001W",346.209303026308,0.232278593154787,0.116046813420311,2.0015938939529,0.0453284262555959,0.11540893187544
"YOR005C",308.094345775527,0.0784519298104786,0.12970667878976,0.604841096406767,0.545284584399928,0.706383508274604
"YOR199W",45.1900734667366,-0.437702842160245,0.283878831556474,-1.54186502656916,0.123106396224071,0.248244921801461
"YOR355W",2255.66299890338,0.263414030230975,0.0875002169060529,3.0104385971271,0.00260870687912776,0.0113167483080343
"YOR290C",1259.79758866276,-0.0965617393639221,0.0978572594301645,-0.986761124583026,0.32375975685569,0.49761565044654
"YOR396C-A",0,NA,NA,NA,NA,NA
"YOR047C",581.598526178056,-0.168340577754449,0.100101125718041,-1.68170514114518,0.0926260306201799,0.201051810599879
"YOL014W",180.677222084512,0.143709749842546,0.153020462670895,0.939153805537931,0.347651782475548,0.522118782237681
"YOR244W",510.32873532969,0.118030284470304,0.103849637856086,1.13654979359552,0.255726538553243,0.420831665526295
"YOL102C",306.243315414995,-0.145447838905369,0.128214776300487,-1.13440777344177,0.2566235398687,0.421699376249131
"YOL060C",1367.73593568626,0.175217530636064,0.103352204672092,1.69534390864695,0.0900101998318159,0.196350821633118
"YOL041C",900.649228159873,-0.555016281044182,0.138248333710355,-4.01463269862624,5.95384394775331e-05,0.000419931626245696
"YOL116W",395.299181112914,0.23243785983921,0.11027409688812,2.1078192104809,0.0350466305108008,0.094218670404917
"YOR353C",430.576228504128,0.0494228120536276,0.111249493166957,0.444252019912187,0.656860386133689,0.79056221448366
"YOR299W",668.564305136043,-0.146683108546819,0.0969603663325198,-1.51281512328221,0.130326626231132,0.259145194954055
"YOR366W",1.38149709599476,1.69507989587405,1.66623106567474,1.01731382327074,0.309004162724962,NA
"tD(GUC)O",24.2709608303701,-0.0239638288494711,0.426363343597405,-0.0562051808846378,0.955178353940144,0.975623643121471
"YOR096W",11927.0281700698,-0.283935846567995,0.10629548506079,-2.67119385555853,0.00755819826488776,0.0273654267942706
"YOR148C",508.280607888464,0.106325345126297,0.138560959952205,0.767354276146563,0.442870906186407,0.615484754263156
"YOR301W",275.024720173836,-0.417018745485831,0.134649658651511,-3.09706500307679,0.00195447010892457,0.00875212861093201
"YOR257W",394.098016495326,-0.0625596965180974,0.114888698575559,-0.544524372664503,0.586080681214319,0.739776978891726
"YOR135C",7.14547740982586,0.281720651094654,0.670927472168796,0.419897325390451,0.674560461718242,0.803004346165469
"YOR032W-A",11.0733101310596,0.0340816821072562,0.582900966018308,0.0584690781009715,0.953374992443445,0.975095116493108
"YOR223W",452.532637245342,0.0427542670071048,0.126157169502275,0.338896847288046,0.734687439557956,0.845218174079332
"YOR076C",465.294258574198,0.0588353979121126,0.109517723872029,0.537222614130124,0.591113852310501,0.744591340464536
"YOR231C-A",0,NA,NA,NA,NA,NA
"YOR316C-A",15.9616163400783,0.392170969070927,0.454903126957343,0.862097765064827,0.388633721149384,0.563173136128218
"tS(GCU)O",0.539697541905963,2.5833634663081,2.56134442574852,1.00859667303555,0.313168103548286,NA
"YOR061W",1283.27077045266,-0.0394477196349082,0.0865529906559345,-0.455763796674811,0.648559840407686,0.784966230607091
"YOR025W",845.874424368041,0.0241397121015651,0.11740490337595,0.20561076588314,0.837094967251679,0.908166262872692
"YOR371C",292.492099491627,-0.123777139867244,0.150606594272372,-0.821857372615394,0.411158076246065,0.584715606451913
"YOL140W",380.377791089125,0.797368580729895,0.127683173014004,6.24489947976497,4.2407275072647e-10,9.02521380291735e-09
"YOL062C",1169.97612390972,0.0206792890944226,0.0941385752798077,0.219668600602438,0.826129260449874,0.902198734637552
"YOR292C",323.790170790581,0.0249258191915771,0.123719067480467,0.201471120815814,0.840330208684787,0.910059736639482
"tG(UCC)O",0.310230131047454,0.0916480400586308,3.1496900831872,0.0290974786845985,0.976786846666182,NA
"YOR027W",2901.72371229276,-0.460160561978104,0.0795631503732558,-5.78358900847121,7.31234684492337e-09,1.22032280133311e-07
"tT(AGU)O2",2.79989715279984,0.252275719608603,1.03440127823953,0.243885738461148,0.807319314790158,NA
"YOR142W-B",2.01881665416652,0.176729891816071,1.36460181032279,0.129510228169978,0.896953932202545,NA
"YOR192C-A",0,NA,NA,NA,NA,NA
"YOL103W-B",6.64580268603541,-0.964120824632683,0.692182607796764,-1.39287062947378,0.163658915414292,NA
"YOR142W-A",0,NA,NA,NA,NA,NA
"YOR192C-B",36.7261190675604,-0.266552936375072,0.326738061899129,-0.815800077976107,0.414614488651667,0.588808485627618
"YOR343W-B",144.8893979255,-0.184757767749912,0.175777679592991,-1.05108776141381,0.293218284499292,0.464103985934614
"YOR343W-A",0,NA,NA,NA,NA,NA
"YOL103W-A",0,NA,NA,NA,NA,NA
"YGL087C",623.605315135806,0.102260571272348,0.0979904805977617,1.04357658671065,0.296681330004764,0.46752568722113
"YGL156W",868.545246007885,0.23451809782754,0.105718440802012,2.21832724781424,0.0265325276268423,0.0759066410982449
"YGL015C",6.76024221541602,-1.00216322770723,0.692494461287114,-1.44717869056244,0.147846883179568,NA
"RME2",17.3480763663089,0.560218077582994,0.443810740004746,1.26229049251265,0.206844276546661,0.360457871939232
"YGR251W",167.395576357644,-0.604856279241084,0.164454216728771,-3.67796150972921,0.000235105426721592,0.00140236713517137
"YGR162W",2074.28936411978,-0.389964971925406,0.113555961880217,-3.43412151566956,0.000594477630374311,0.00316478963261135
"tK(UUU)G2",1.74243708448405,1.33205806742096,1.42918244617797,0.93204200134367,0.351314819649638,NA
"YGR005C",739.60675419684,-0.00270208435712279,0.0970430484840476,-0.0278441825492216,0.977786427031189,0.988467311536991
"YGL160W",935.285241001652,0.20177717618894,0.0935292107631518,2.15737067107205,0.0309767945461198,0.085924732555722
"snR46",50.4184553343523,-0.223486487533552,0.321527593132025,-0.695077163849463,0.487006945071339,0.655062413674463
"tD(GUC)G1",3.97740062283167,0.765891797582259,0.961696258359303,0.796396773851346,0.42580145279641,NA
"YGL211W",524.891592372711,-0.307768038962703,0.118568941615036,-2.59568850637082,0.00944016039517314,0.0326503395774165
"YGR141W",541.928601734252,-0.0305891476552178,0.123448723708538,-0.247788285988591,0.804298218773747,0.887614824172338
